2014 Mortality Decoding,2015 Mortality Decoding,2016 Mortality Decoding,2017 Mortality Decoding,2018 Mortality Decoding,2019 Mortality Decoding,2020 Mortality Decoding
7.024946,7.5369377,8.593998,9.351864,8.745819,8.867821,11.685883
5.919719,6.3786664,7.2659845,7.7431617,7.418351,7.5283294,9.977965
6.603808,7.281463,8.2927265,8.901312,8.454986,8.508247,11.29756
5.235476,5.71573,6.547619,6.999042,6.71197,6.787227,9.044593
4.848775,5.104707,5.877591,6.263258,5.8407073,5.9217796,7.9863634
4.0268826,4.357489,4.829414,5.211296,5.009701,5.1701665,6.9047904
3.9144232,4.45299,4.8978105,5.513081,5.02833,5.1035857,6.996242
8.75284,9.633716,11.109164,11.906698,11.089528,11.498431,14.998242
8.154194,8.912031,10.1774645,10.976219,10.466633,10.687878,14.408075
4.382228,4.855155,5.478958,5.955511,5.5927887,5.627427,7.46305
4.3205094,4.6932697,5.5354595,6.1042376,5.5697365,5.792032,7.5824885
4.516422,4.94193,5.693944,6.0582814,5.68404,5.7555213,7.7111154
8.607278,9.508447,10.762252,11.6909685,10.984443,11.147039,15.168927
4.195024,4.620551,5.2347445,5.480674,5.2091513,5.240949,7.075669
3.7920015,4.0003304,4.5155325,4.922809,4.610293,4.5925555,6.0460563
14.348178,15.798295,18.09332,19.415644,18.426079,18.629295,24.747347
4.7264028,5.1402392,5.891127,6.2462716,5.9460664,6.0824323,8.018475
4.7065835,5.132353,5.783012,6.447289,6.040602,6.107733,8.195786
5.5246816,6.1180816,7.10386,7.586749,7.2003756,7.2692475,9.919052
6.212188,6.711713,7.563921,8.289619,7.8754206,7.940562,10.524732
3.6534736,3.9917653,4.656584,5.1450963,4.7386837,4.955575,6.5898304
4.6356955,5.142079,5.884934,6.280306,5.891072,5.9389825,7.994902
3.8485584,4.0845866,4.799342,5.109975,4.8281784,4.939408,6.453273
6.0434537,6.612426,7.4060388,8.032936,7.655329,7.6476793,10.075132
5.4558764,5.889157,6.657772,7.0201526,6.621598,6.919899,9.290018
3.1501725,3.4119549,3.8955696,4.23176,4.096609,4.035372,5.524329
4.5922117,4.93925,5.8746386,6.2078485,5.851823,6.0622945,7.97591
5.2179766,5.7256517,6.390385,6.9813094,6.6340575,6.705965,9.026028
5.4066014,5.8206625,6.695255,6.9522424,6.719823,6.815935,9.075965
5.7912407,6.40175,7.355309,7.732319,7.411747,7.505941,9.865197
3.606132,3.9017015,4.319872,4.6877728,4.3840256,4.40942,5.949709
3.254911,3.6608417,3.9067106,4.0175714,3.9175224,3.9989207,5.2098575
6.779339,7.398169,8.592322,9.115995,8.503039,8.754286,11.626879
4.406233,4.6438885,5.539398,5.9142723,5.4158106,5.495974,7.5898657
5.8619432,6.308715,7.498423,8.008615,7.5376735,7.626183,10.118396
3.8012786,4.1669927,4.700454,5.0086613,4.768394,4.8478403,6.533307
3.8284774,4.1362534,4.7367516,5.0174966,5.018153,5.03902,6.721448
5.0207825,5.5085583,6.4311614,6.8459563,6.572571,6.7609196,8.731574
7.6979856,8.576859,9.850055,10.497989,9.878514,10.182956,13.520626
5.9991536,6.6517024,7.5159793,8.002679,7.528586,7.6176353,10.2646055
3.9277804,4.2801003,4.853951,5.3641877,5.0024276,5.235872,6.871549
8.764559,9.738089,10.833364,11.700816,11.210403,11.258994,15.323644
4.3621435,4.6542377,5.531711,6.008609,5.5765634,5.779859,7.419867
9.665661,10.716492,12.124275,13.177296,12.514092,12.7957115,17.156567
7.4289737,8.166565,9.449001,10.1587925,9.723896,9.69506,13.0778885
6.1488924,6.733438,7.8229294,8.347637,7.8248596,8.050928,10.641536
4.6689844,4.936182,5.632976,6.202519,5.9325895,6.0686665,7.988764
7.4355245,8.183108,9.26475,9.760831,9.358894,9.426126,12.634516
4.294129,4.671622,5.231063,5.643982,5.323097,5.167679,7.099986
5.7013264,6.3371587,7.0811563,7.7182603,7.232583,7.346625,9.665659
5.472869,5.974478,6.941042,7.5068073,6.9266267,7.1217623,9.641778
4.9133296,5.42137,6.142266,6.587009,6.2853885,6.332444,8.516629
11.449395,12.632889,14.386769,15.500784,14.634297,14.891034,19.871204
5.2197537,5.7534585,6.3793817,6.875337,6.603306,6.571544,8.780507
4.2808447,4.6809325,5.4365683,5.8111944,5.497011,5.614419,7.512103
4.165852,4.6419697,5.327613,5.7097855,5.432104,5.510201,7.2920885
4.9068813,5.373273,6.186999,6.6942105,6.2911882,6.2805047,8.510516
5.843329,6.3613987,7.1797614,7.695894,7.30183,7.428827,10.03362
8.873829,9.793198,10.8860445,11.862837,11.237881,11.373056,14.984724
31.827337,34.936455,40.03587,43.081795,40.645058,41.287563,55.14739
17.089817,18.71261,21.322412,23.070204,21.790281,22.163118,29.59447
30.079765,33.040802,37.640892,40.476788,38.33625,38.88297,52.13855
15.797398,17.382069,19.80115,21.263565,20.11235,20.331144,27.16702
26.124014,28.63747,32.771313,35.35666,33.457497,34.006184,45.26202
20.049313,21.997625,25.065847,27.01302,25.534409,26.077196,34.863228
30.641258,33.693546,38.380436,41.466354,39.148174,39.629467,53.133587
28.69716,31.415169,35.81712,38.54362,36.582214,37.038227,49.43686
14.495206,15.943766,18.099794,19.467175,18.414408,18.69881,25.090176
20.61944,22.632336,25.676615,27.7741,26.479887,26.75659,35.68605
39.215466,43.09963,49.285587,53.10627,50.362663,50.96861,67.93986
12.387489,13.400646,15.459036,16.550005,15.581049,15.796039,21.330431
31.540422,34.598732,39.682648,42.704563,40.432167,40.953377,54.750587
33.70092,37.05677,42.47913,45.860744,43.27448,43.83016,58.47088
21.346786,23.402285,26.965168,28.891064,27.347271,27.578379,37.05166
19.876783,21.717052,24.9057,26.779427,25.354437,25.72707,34.25776
11.349879,12.563924,14.315669,15.364351,14.617795,14.625609,19.681614
15.21965,16.818424,18.93879,20.478676,19.18079,19.641254,26.220509
27.127153,29.852922,34.195824,36.803852,34.97722,35.456825,47.158485
23.591536,25.789278,29.41035,31.84455,30.021217,30.368984,40.733253
31.533585,34.692993,39.6255,42.618176,40.2099,40.57514,54.330925
27.542858,30.204473,34.459106,37.000786,34.96704,35.511875,47.447205
11.496651,12.556302,14.455954,15.615422,14.787673,14.9377575,19.95724
10.657371,11.855374,13.564441,14.695887,13.836444,14.024285,18.734076
23.424551,25.71435,29.240358,31.675974,29.724792,30.04713,40.394463
17.525568,19.01924,21.857498,23.627317,22.322248,22.58187,30.086535
15.315164,16.765064,19.166529,20.630386,19.427792,19.864697,26.645466
19.183764,21.029755,24.110167,25.878395,24.415977,24.838764,32.855766
22.240517,24.379072,27.78206,30.012531,28.306606,28.820244,38.767975
20.773792,22.85029,26.05455,28.194738,26.44078,26.831476,36.0719
26.160505,28.66482,32.697247,35.1036,33.22456,33.69703,45.002834
24.0914,26.60688,30.210941,32.385105,30.708582,31.150719,41.63297
17.527252,19.312786,22.018982,23.831728,22.564764,22.753332,30.293911
33.40245,36.423492,41.67276,44.873947,42.3255,43.00328,57.515625
10.560677,11.675171,13.270863,14.249123,13.64477,13.783745,18.412998
31.449085,34.379147,39.21098,42.221516,39.919823,40.45698,54.06001
24.334387,26.682173,30.727032,32.991024,31.252747,31.665777,42.319942
9.147255,10.14903,11.340903,12.199786,11.605685,11.63501,15.516137
17.69917,19.532825,22.28415,23.96409,22.636597,22.92102,30.89735
24.039911,26.444124,30.22624,32.669113,30.665285,31.173822,41.826927
28.213129,30.97549,35.33733,37.987152,35.989124,36.45037,48.838375
27.919836,30.646711,35.096554,37.646866,35.453392,36.07318,48.1423
21.463842,23.474457,27.056637,29.166704,27.598394,27.913681,37.264404
33.228878,36.36492,41.463398,44.625816,42.233437,42.896515,57.452454
19.780556,21.734306,24.731619,26.914557,25.301237,25.578014,34.254147
16.905945,18.570507,21.342838,22.873043,21.54403,21.867424,29.157852
36.2457,39.880516,45.482723,49.00945,46.530582,47.037632,62.96772
9.575166,10.548269,11.885977,12.750906,12.058517,12.169823,16.446634
14.303175,15.565117,17.97631,19.17779,18.176271,18.224176,24.391298
19.276592,21.112337,24.05786,25.805326,24.405449,24.756302,32.9563
18.247023,20.092072,22.970167,24.831959,23.32978,23.657433,31.62203
16.206125,17.777903,20.391966,22.053257,20.894753,21.163385,28.107542
24.717093,27.052094,30.889454,33.257015,31.510067,31.913443,42.525425
21.440084,23.355776,26.72409,28.56327,27.161459,27.529428,36.60091
17.159431,18.792795,21.529305,23.217886,21.867865,22.143513,29.583519
18.363684,20.125088,22.961195,24.588268,23.326405,23.634151,31.38408
9.844981,10.782516,12.459482,13.289807,12.49583,12.787462,16.970936
15.366071,16.835514,19.20354,20.661488,19.623974,19.852062,26.518726
22.719723,24.752825,28.250065,30.501701,28.828787,29.271652,39.08286
18.174337,19.831802,22.685148,24.383478,22.998232,23.371094,31.205112
26.175634,28.647919,32.637337,35.141884,33.1801,33.76716,45.105324
22.492613,24.64721,28.370031,30.37189,28.754128,29.127878,38.821884
20.304129,22.36635,25.636782,27.495384,26.201372,26.518255,35.317513
15.126061,16.789206,19.113726,20.456318,19.383314,19.575457,26.19971
23.582148,25.85767,29.505121,31.791193,30.273987,30.618025,41.037777
9.8686075,10.930682,12.475202,13.41412,12.61995,12.743279,16.992777
23.184673,25.495485,29.209448,31.333405,29.660173,30.18674,40.26801
15.851113,17.335382,19.909777,21.493565,20.357918,20.75265,27.762321
23.377365,25.577923,29.09669,31.263504,29.684025,30.127184,40.439842
18.173227,19.92185,22.836773,24.647951,23.292137,23.692173,31.544891
19.853306,21.869387,25.001896,26.953402,25.481684,25.779362,34.667194
19.175951,21.084639,24.159384,25.914267,24.529343,24.816856,33.094067
36.140972,39.621426,45.21523,48.528316,46.022114,46.629646,62.175396
18.734142,20.525414,23.415844,25.011456,23.80173,24.149876,32.211918
20.5683,22.486877,25.677557,27.582253,26.18803,26.518595,35.70267
20.478899,22.539246,25.695948,27.465715,26.039528,26.435732,35.344666
21.181297,23.150011,26.441767,28.326021,26.82713,27.145235,36.53835
27.281563,29.880238,34.24803,36.952385,34.93864,35.36982,47.3991
18.609266,20.345377,23.278454,25.255331,23.817188,24.169535,32.423443
33.17129,36.36837,41.79536,44.985783,42.46623,43.09792,57.67833
24.10437,26.301142,30.105865,32.360558,30.667461,31.04447,41.485508
21.727741,23.854567,27.13695,29.263712,27.81495,28.195559,37.797504
17.421707,18.962269,21.955997,23.646847,22.225777,22.5764,30.083683
19.224314,20.986635,24.144947,25.897224,24.516691,24.856825,33.193462
18.206564,20.00179,22.785326,24.579157,23.204874,23.527342,31.552374
28.436264,31.361298,35.871986,38.704994,36.48933,37.115955,49.31789
32.50533,35.543777,40.450844,43.45453,41.167496,41.731766,55.87523
14.204749,15.566288,17.695822,19.091139,18.081797,18.310133,24.393072
16.534466,17.99694,20.6203,22.09254,21.079926,21.357708,28.646027
19.806965,21.663973,24.792233,26.593065,25.149475,25.576908,34.115818
14.792525,16.19901,18.41177,19.698872,18.724392,18.819767,25.201853
14.169975,15.536396,17.658016,19.030308,18.162512,18.237839,24.437197
24.300589,26.66691,30.333277,32.728245,30.91727,31.48131,41.901897
9.472041,10.479059,12.103732,12.984101,12.166634,12.329655,16.60894
24.295702,26.566986,30.438534,32.572464,30.874294,31.168354,41.59225
12.428946,13.6919565,15.606129,16.7782,15.901948,15.9649105,21.200232
9.514793,10.248031,11.73916,12.432059,11.884745,11.979854,15.909
9.390313,10.267856,11.621264,12.474673,11.744888,11.922551,15.8469715
18.329678,20.216696,23.024405,24.73879,23.361858,23.65078,31.73016
15.509594,17.131254,19.622923,21.291147,19.89332,20.187231,27.095755
7.445665,8.081551,9.380533,10.208593,9.441166,9.8458805,12.931197
7.736093,8.510222,9.742975,10.477552,9.916341,10.124402,13.434418
6.7207723,7.4330835,8.497189,9.154328,8.6764765,8.817608,11.725328
7.5159907,8.11923,9.414874,10.146357,9.672668,9.698054,12.688364
10.224124,11.211484,12.784024,13.793774,12.910881,13.069186,17.487158
9.749616,10.588821,11.963552,12.685647,12.068819,12.199634,16.338186
18.679136,20.435532,23.31564,25.09214,23.682459,24.025394,32.15384
6.713981,7.3084254,8.323687,9.011045,8.603982,8.704685,11.481176
7.0752125,7.934267,8.972576,9.735551,9.151137,9.214416,12.278735
9.402854,10.461936,11.869183,12.668756,11.907264,12.048047,16.189371
10.157498,11.205547,12.574239,13.517802,12.815229,12.808807,17.243162
7.9095163,8.57824,9.894362,10.603851,9.888316,10.104454,13.582
11.90605,13.073002,15.061218,16.326744,15.437737,15.547952,20.718138
6.989758,7.404162,8.513118,9.045602,8.537782,8.705329,11.616006
8.527958,9.504699,10.737072,11.757166,11.054981,11.114742,14.832735
5.404982,6.073371,6.8995633,7.3567,6.884287,6.9856925,9.297887
13.749966,15.176001,17.28209,18.541882,17.477875,17.603508,23.565823
8.06719,8.796913,10.107819,10.866251,10.351817,10.492911,14.125517
7.230298,7.9753203,9.105113,9.557918,9.068781,9.291908,12.470199
12.820365,14.107968,16.144468,17.4281,16.49962,16.83657,22.294304
8.377291,9.283803,10.545222,11.4025545,10.916617,11.090633,14.696303
9.600039,10.481582,12.117737,12.9469185,12.305893,12.54626,16.478987
6.3358917,6.868682,7.9855027,8.634713,8.103618,8.255502,11.056977
9.366845,10.421008,11.990351,12.939884,12.190203,12.315938,16.381924
8.566988,9.447362,10.730544,11.571782,10.96302,11.138619,14.933133
3.4935923,3.8771791,4.31826,4.540054,4.48091,4.4147854,5.868075
9.891876,10.838904,12.440813,13.344401,12.62702,12.785375,16.982697
10.642028,11.714238,13.226841,14.430992,13.410035,13.728933,18.285627
8.902759,9.895097,11.177373,12.006236,11.304923,11.5241995,15.470644
5.1305275,5.622633,6.343832,6.7358236,6.520973,6.4404,8.618582
11.874356,13.022971,14.939656,16.060652,15.20138,15.512635,20.71028
9.658386,10.448992,12.08371,12.74831,12.220287,12.441102,16.307886
10.573411,11.719978,13.38234,14.369687,13.650569,13.927233,18.568792
14.922537,16.48938,18.8394,20.140871,19.13827,19.345259,25.937849
10.597289,11.652574,13.511498,14.39206,13.63768,13.770368,18.392893
8.509881,9.320245,10.725163,11.589206,10.96152,11.091674,14.865294
5.784368,6.4645433,7.2811794,7.8016005,7.386634,7.364254,9.905308
6.184611,6.744503,7.7854824,8.27096,7.7042847,7.7642627,10.456686
11.015686,12.266176,13.984486,15.005617,14.188611,14.28933,19.201763
6.268417,6.907722,7.79433,8.219851,7.9509854,8.015196,10.577007
8.98954,10.001188,11.354013,12.133729,11.615714,11.634911,15.537055
8.364708,9.186011,10.534319,11.388514,10.66918,10.859545,14.321357
5.9176693,6.4186926,7.585639,8.153618,7.5307527,7.7178936,10.201488
14.085511,15.523552,17.707664,19.189701,18.123884,18.36043,24.235586
5.3895106,5.96139,6.8556685,7.324789,6.8827014,6.949309,9.103531
7.489826,8.238426,9.347257,9.892786,9.449303,9.573288,12.591908
9.665961,10.596808,12.011922,12.89106,12.136183,12.228801,16.524277
9.109866,9.987543,11.456113,12.258145,11.658801,11.707902,15.550169
7.7748795,8.394472,9.5540905,10.399321,9.903652,9.970537,13.201457
8.3355,9.153369,10.42332,11.2237425,10.783547,10.946744,14.331997
7.549757,8.245168,9.380112,10.176359,9.656733,9.674564,12.888988
10.292824,11.259169,12.772115,13.846145,13.014775,13.256058,17.66607
8.8545475,9.622472,11.060591,11.793824,11.078188,11.321221,15.147014
6.5103264,7.0146255,8.011811,8.736031,8.083799,8.155701,10.775368
11.476917,12.623476,14.305805,15.382092,14.439897,14.804243,19.73991
6.105467,6.7724047,7.741618,8.341127,7.9992013,8.031172,10.631436
6.652603,7.2416143,8.29248,8.92195,8.406815,8.612997,11.530936
6.8886847,7.458228,8.445439,9.394976,8.642702,8.831666,11.65781
6.3894577,6.9798584,8.028874,8.612466,8.17696,8.155919,11.049819
8.923375,9.79479,11.38377,11.933638,11.351924,11.5418625,15.2722
9.579905,10.51672,12.050793,13.011125,12.31935,12.550833,16.498322
5.9481926,6.5250635,7.5769367,8.154714,7.564347,7.693199,10.283972
11.788756,13.023593,14.822447,16.006733,14.975084,15.155249,20.269562
5.2512746,5.7811246,6.4855084,7.1240487,6.755716,6.9964337,9.216299
6.679274,7.2973423,8.376388,9.000628,8.608297,8.65708,11.570529
8.845878,9.666708,11.198694,12.176559,11.458223,11.628807,15.441541
7.5447154,8.206099,9.485943,10.183934,9.597206,9.884114,13.013696
7.6880093,8.4085045,9.4824295,10.304801,9.671021,9.803671,13.37296
9.965853,10.894098,12.320185,13.450096,12.590259,12.737024,17.021402
6.6222596,7.2670817,8.287198,8.923543,8.436381,8.446186,11.238603
6.633537,7.0463142,8.282547,8.834782,8.264432,8.389698,11.200699
6.3834066,7.051094,8.078594,8.681847,8.2051935,8.27448,10.967415
10.284426,11.202671,13.069004,13.890248,13.126141,13.311353,17.74481
5.319107,5.8969755,6.7002277,6.981579,6.7522116,6.8386993,9.170937
8.207208,9.030354,10.304411,11.211218,10.432705,10.732855,14.401706
7.1341424,7.8773484,8.997604,9.60203,9.174235,9.197312,12.4829855
4.5906515,5.12896,5.798086,6.261877,5.7634873,5.761834,7.9479504
6.962579,7.481572,8.649023,9.283026,8.625257,8.783762,11.884676
14.011876,15.239902,17.701452,19.007212,17.881609,18.178003,24.140673
7.450552,7.8338118,9.007655,9.732776,9.080174,9.35581,12.439466
6.8135986,7.6253257,8.726623,9.465259,8.835259,8.846733,11.973066
8.035376,8.921074,10.293271,10.900815,10.446113,10.609093,14.086046
8.458457,9.239612,10.6012335,11.547734,10.806724,10.8999605,14.868053
9.251676,9.902963,11.33854,12.05983,11.589737,11.71127,15.642543
10.173874,11.159288,12.754976,13.634852,12.963674,13.0329275,17.395298
9.281922,10.186265,11.619702,12.572044,11.774112,11.949588,15.889173
7.453817,8.136463,9.463241,10.122328,9.639706,9.67042,12.960023
11.227059,12.209353,14.004973,14.978114,14.264259,14.431598,19.232815
6.8169165,7.549604,8.561945,9.380623,8.792168,8.910909,11.695555
6.7011576,7.4153624,8.519015,9.024737,8.563219,8.726135,11.556338
7.727171,8.614834,9.902844,10.595405,9.969427,10.278705,13.75523
10.380367,11.289915,12.839052,14.0126915,13.238274,13.215632,17.901182
8.035399,8.785837,10.204954,10.9334345,10.245833,10.487537,13.972646
9.201768,10.249392,11.825683,12.720158,11.9692135,12.173536,16.131363
13.101123,14.372175,16.439844,17.492744,16.641834,16.677948,22.511368
10.078425,10.9185915,12.508523,13.391082,12.733463,12.832339,17.033602
8.945468,9.712444,11.011869,11.757838,11.202299,11.382415,15.321571
6.638478,7.237098,8.249936,8.801187,8.303122,8.431965,11.429041
8.248852,8.899675,10.429062,11.257912,10.510853,10.770092,14.256106
6.6406016,7.2962112,8.376689,9.104259,8.475367,8.681174,11.503658
7.9979486,8.812723,10.073483,10.801339,10.291033,10.338148,14.003286
15.14939,16.567625,18.852383,20.314924,19.186695,19.470562,26.07973
3.0380695,3.3972738,3.8868275,4.083051,3.9802728,3.9161777,5.252349
11.288944,12.427078,14.206034,15.334169,14.285654,14.595335,19.517857
7.8197193,8.52402,9.57102,10.392283,9.948418,9.974453,13.293167
12.1066265,13.312112,15.138424,16.351122,15.37382,15.522107,20.911467
9.077181,9.888752,11.157247,12.176383,11.557711,11.668506,15.6925125
9.123948,10.055751,11.36177,12.187501,11.5643015,11.744991,15.598761
10.574827,11.492651,13.192944,14.0347805,13.272329,13.464628,17.997448
7.2048054,7.7579074,8.981066,9.5005,8.929699,9.091497,12.194732
10.734293,11.86707,13.514782,14.650514,13.75264,13.918407,18.507187
13.4327965,14.804459,16.871346,18.124662,17.10607,17.333088,23.282097
10.136372,11.2141485,12.856479,13.911755,13.161202,13.23,17.685713
12.491086,13.704749,15.660218,16.805449,15.967423,16.257397,21.681
8.779136,9.560639,11.166423,12.021295,11.2603655,11.449643,15.208585
13.083444,14.405125,16.339565,17.53316,16.450642,16.762453,22.19381
8.342824,9.180379,10.463568,11.164756,10.553779,10.665301,14.186221
11.138464,12.2350235,14.012342,15.056808,14.26097,14.353261,19.22165
6.0409365,6.624283,7.6366787,8.178484,7.743297,7.8665566,10.418136
8.306894,9.164466,10.406881,11.128366,10.619915,10.672766,14.29568
9.011372,9.933152,11.394986,12.215534,11.620057,11.773747,15.6448965
6.7277536,7.259067,8.655982,9.086497,8.605388,8.610799,11.444636
5.8259463,6.5408034,7.3872705,7.875845,7.619989,7.7564325,10.145669
10.956609,11.952428,13.701865,14.561561,13.968462,14.09044,18.730055
6.9566092,7.6364746,8.749198,9.350104,8.918658,8.8906355,11.930148
6.437913,6.990232,8.018874,8.578148,8.032191,8.214028,10.970537
6.7807107,7.4952474,8.733127,9.341702,8.766871,8.9115925,12.082614
11.470343,12.639902,14.496108,15.624771,14.772215,15.108049,20.038136
8.238881,9.1775255,10.571036,11.297769,10.6426935,10.738933,14.347842
7.4995723,8.28014,9.354474,10.091027,9.59662,9.731406,12.854781
4.3679433,4.898866,5.6077695,5.997046,5.6616983,5.649841,7.5115027
7.099667,7.8227963,8.947611,9.771453,8.994551,9.113019,12.350268
7.3411064,8.013948,9.199812,9.9640255,9.507172,9.560656,12.767033
10.027757,10.992547,12.616273,13.493357,12.904819,12.999372,17.294382
9.162546,9.943577,11.458287,12.286833,11.519429,11.680268,15.686161
7.3162293,8.03183,9.152304,9.849868,9.330962,9.37639,12.598815
7.744284,8.526889,9.742962,10.526031,9.915462,10.029891,13.410594
6.0577903,6.664694,7.5519233,8.070987,7.7708955,7.6683154,10.38653
7.162016,7.948643,9.216059,10.061757,9.448512,9.487547,12.476348
12.182592,13.346844,15.248769,16.260958,15.393075,15.694192,20.876705
13.026246,14.225337,16.144066,17.532732,16.517658,16.787601,22.380377
8.064768,8.901955,10.323739,10.990039,10.406888,10.528914,13.823495
8.836594,9.694412,11.057291,11.944329,11.363281,11.6177845,15.464853
6.125686,6.7473545,7.593275,8.1285925,7.7860284,7.8360295,10.596869
13.935867,15.318322,17.395565,18.689594,17.86729,18.010998,24.103832
13.315689,14.559486,16.69006,17.945,16.969833,17.23554,22.835701
9.919231,10.821947,12.500033,13.44974,12.653412,12.88372,17.118181
7.8562365,8.651596,9.947634,10.618351,10.041041,10.183059,13.67029
7.2332,7.8674874,9.011116,9.744283,9.199065,9.358024,12.347207
7.8049936,8.425219,9.703243,10.494553,9.893084,10.046996,13.526536
6.717558,7.342259,8.376469,8.869919,8.371778,8.577972,11.484428
7.9552445,8.814759,10.033042,10.852883,10.084525,10.393119,13.849502
13.883182,15.294865,17.498312,18.805914,17.837149,18.099262,24.139797
9.606214,10.686189,11.981595,12.940319,12.278344,12.292654,16.44311
6.6066,7.215796,8.285301,8.865015,8.320969,8.563515,11.433875
8.201344,8.890446,10.187196,10.8971405,10.470531,10.638403,14.036539
3.9508972,4.436339,5.050735,5.3651705,5.1192617,5.0812144,6.7929244
4.3547354,4.9439898,5.626168,6.2085843,5.751363,5.910151,7.8503566
8.617275,9.500503,10.910075,11.792712,11.107043,11.280719,14.936029
7.932086,8.630983,9.848193,10.598414,10.04063,10.105358,13.387674
7.5443287,8.250095,9.392655,10.210807,9.714513,9.848605,13.100482
8.533422,9.328015,10.73919,11.611136,10.739656,10.93763,14.733576
7.7845483,8.498298,9.834767,10.325594,9.773392,10.059948,13.516558
15.301071,16.873182,19.173887,20.609554,19.63997,19.816957,26.37167
10.679824,11.801872,13.554867,14.772175,13.731814,14.033453,18.675207
6.102322,6.760249,7.679935,8.364467,7.913524,7.99644,10.838397
9.601187,10.579805,12.026508,13.017411,12.395294,12.557146,16.711197
7.7274456,8.49152,9.6801405,10.493424,9.864756,9.996167,13.259742
8.828486,9.73916,11.183487,11.988896,11.233169,11.468209,15.391828
9.158516,10.132334,11.570971,12.382329,11.656717,11.833622,15.7714
17.410894,19.145891,21.839449,23.467543,22.13447,22.41477,30.067022
11.330606,12.605228,14.1881695,15.2836,14.550282,14.573449,19.493248
14.991539,16.295603,18.627722,20.000599,18.980198,19.316988,25.842913
6.574027,7.312434,8.388887,8.857563,8.2809515,8.553577,11.471096
11.334183,12.330275,14.176304,15.330746,14.440455,14.506779,19.276808
18.61942,20.473438,23.150127,24.80918,23.62021,24.003838,32.070354
12.057467,13.214517,15.157849,16.33125,15.3710375,15.532895,20.619942
9.009647,9.8023405,11.183977,12.065569,11.372748,11.5924425,15.529206
9.702626,10.5896,12.148621,13.234327,12.291852,12.442085,16.731916
5.6739054,6.13676,6.8343873,7.387243,6.993845,7.220999,9.471273
6.430612,7.05177,8.158974,8.758201,8.252515,8.418675,11.097471
15.287514,16.642067,19.10769,20.651194,19.47391,19.757088,26.380653
13.341083,14.600057,16.569674,17.859087,16.93018,17.088951,22.788784
5.671891,6.1926455,6.9690475,7.5004654,7.2391024,7.201523,9.5596895
10.836685,12.055324,13.876508,14.86321,13.892949,14.24709,18.784786
9.309754,10.139134,11.579949,12.418544,11.704994,11.917147,15.82908
12.281954,13.442273,15.179231,16.345282,15.545819,15.7365265,21.006693
6.450258,7.2070045,8.138435,8.643033,8.377365,8.461196,11.156088
10.653871,11.609922,13.329721,14.073914,13.426512,13.545162,18.18345
13.318807,14.549623,16.657148,17.948782,17.077387,17.204145,22.927637
11.204172,12.425471,14.083497,15.360496,14.375861,14.631819,19.709187
8.469276,9.217253,10.546774,11.217653,10.690142,10.833223,14.496969
10.004404,10.996302,12.548555,13.356278,12.668826,12.777628,17.012539
7.3737946,8.044521,9.233514,9.919518,9.460128,9.610012,12.851913
6.137429,6.726731,7.698964,8.362378,7.7680726,7.878037,10.500887
7.925602,8.589624,9.749895,10.493889,9.998491,10.2014475,13.611864
10.706448,11.716551,13.450812,14.548331,13.689757,13.982343,18.71141
10.483313,11.460919,13.052331,13.99519,13.429361,13.568231,17.94051
15.213081,16.80174,19.029367,20.548117,19.402388,19.66749,26.181887
11.097159,12.243696,14.099485,15.105677,14.265657,14.39674,19.24839
7.8510017,8.542614,9.693629,10.469866,9.980448,10.155448,13.32129
7.6846623,8.327514,9.613012,10.3462925,9.630954,9.744125,13.089393
8.461887,9.26932,10.485066,11.246163,10.643787,10.851114,14.584935
6.3568006,6.994322,7.8716607,8.566487,8.092954,8.261277,10.877131
9.317937,10.288919,11.868782,12.953549,12.103429,12.380925,16.41792
9.14738,10.069191,11.57428,12.592229,11.691426,11.904351,15.695756
8.094967,8.85226,9.966928,10.755763,10.065207,10.409521,13.922572
8.106725,8.933939,9.893018,10.691794,10.146863,10.195096,13.888012
3.2041047,3.5764608,3.932047,4.3266673,4.1269207,4.1655436,5.457865
6.5062466,7.094404,8.223953,8.742044,8.409433,8.497099,11.188251
8.2874565,9.02643,10.551031,11.253995,10.559515,10.725943,14.278276
6.8696985,7.5626497,8.524311,9.178427,8.767069,8.854883,11.945324
6.64722,7.14458,8.378979,9.053684,8.436797,8.692981,11.53631
7.1231756,7.6191683,8.880769,9.399537,8.871177,8.905292,12.109666
8.383363,9.1514435,10.530033,11.2870455,10.697979,10.886432,14.590654
10.246232,11.252164,12.795433,13.661939,13.009613,13.132507,17.611855
7.959795,8.714057,9.89436,10.5688925,10.029869,10.153734,13.459793
6.914993,7.747203,8.771455,9.354518,8.778741,9.020247,12.145402
10.673831,11.686287,13.301683,14.246553,13.577542,13.782535,18.328732
6.2118826,6.5558615,7.6533866,8.300816,7.91038,7.9868755,10.654008
8.761943,9.586664,10.856273,11.614437,10.941946,11.135817,14.890484
10.388839,11.3207655,12.9555025,13.862365,13.225437,13.2461605,17.640562
15.16058,16.618864,19.007254,20.389172,19.268505,19.496563,26.375366
15.444792,16.94603,19.319296,20.776215,19.636171,19.866083,26.654446
9.114888,9.958736,11.421941,12.129349,11.417385,11.583551,15.43049
9.501003,10.449036,11.758913,12.896214,12.24633,12.378731,16.63105
5.58563,6.1565976,6.873638,7.280476,7.1610837,7.201959,9.566558
5.459072,5.966993,6.848541,7.30913,6.84938,6.8657746,9.30029
