10:46:08 Fold 1/6: --------------------------------

10:46:08 Training model --------------------------------

10:46:10 Epoch 1/500, Training Loss: 18.2464
11:07:30 Epoch 39/500, Training Loss: 1.7194
11:07:31 Epoch 40/500, Training Loss: 1.7167
11:07:32 Epoch 41/500, Training Loss: 1.7121
11:07:33 Epoch 42/500, Training Loss: 1.7109
11:07:34 Epoch 43/500, Training Loss: 1.7071
11:07:34 Epoch 44/500, Training Loss: 1.7039
11:07:35 Epoch 45/500, Training Loss: 1.7025
11:07:36 Epoch 46/500, Training Loss: 1.6976
11:07:36 Epoch 47/500, Training Loss: 1.6955
11:07:37 Epoch 48/500, Training Loss: 1.6923
11:07:38 Epoch 49/500, Training Loss: 1.6891
11:07:39 Epoch 50/500, Training Loss: 1.6869
11:07:39 Epoch 51/500, Training Loss: 1.6842
11:07:40 Epoch 52/500, Training Loss: 1.6814
11:07:41 Epoch 53/500, Training Loss: 1.6789
11:07:42 Epoch 54/500, Training Loss: 1.6744
11:07:42 Epoch 55/500, Training Loss: 1.6738
11:07:43 Epoch 56/500, Training Loss: 1.671
11:07:44 Epoch 57/500, Training Loss: 1.667
11:07:45 Epoch 58/500, Training Loss: 1.6652
11:07:45 Epoch 59/500, Training Loss: 1.6614
11:07:46 Epoch 60/500, Training Loss: 1.6602
11:07:47 Epoch 61/500, Training Loss: 1.6561
11:07:47 Epoch 62/500, Training Loss: 1.6528
11:07:48 Epoch 63/500, Training Loss: 1.6521
11:07:49 Epoch 64/500, Training Loss: 1.6476
11:07:50 Epoch 65/500, Training Loss: 1.6461
11:07:51 Epoch 66/500, Training Loss: 1.643
11:07:51 Epoch 67/500, Training Loss: 1.6386
11:07:53 Epoch 68/500, Training Loss: 1.6381
11:07:55 Epoch 69/500, Training Loss: 1.6345
11:07:56 Epoch 70/500, Training Loss: 1.6302
11:07:57 Epoch 71/500, Training Loss: 1.6302
11:07:59 Epoch 72/500, Training Loss: 1.6253
11:08:00 Epoch 73/500, Training Loss: 1.6239
11:08:01 Epoch 74/500, Training Loss: 1.6201
11:08:02 Epoch 75/500, Training Loss: 1.6163
11:08:04 Epoch 76/500, Training Loss: 1.6152
11:08:05 Epoch 77/500, Training Loss: 1.6105
11:08:06 Epoch 78/500, Training Loss: 1.6094
11:08:08 Epoch 79/500, Training Loss: 1.6057
11:08:10 Epoch 80/500, Training Loss: 1.6012
11:08:11 Epoch 81/500, Training Loss: 1.6012
11:08:13 Epoch 82/500, Training Loss: 1.5973
11:08:14 Epoch 83/500, Training Loss: 1.5928
11:08:14 Epoch 84/500, Training Loss: 1.5923
11:08:15 Epoch 85/500, Training Loss: 1.5872
11:08:16 Epoch 86/500, Training Loss: 1.5839
11:08:16 Epoch 87/500, Training Loss: 1.5822
11:08:17 Epoch 88/500, Training Loss: 1.5773
11:08:18 Epoch 89/500, Training Loss: 1.5761
11:08:19 Epoch 90/500, Training Loss: 1.5723
11:08:20 Epoch 91/500, Training Loss: 1.568
11:08:20 Epoch 92/500, Training Loss: 1.5679
11:08:21 Epoch 93/500, Training Loss: 1.5624
11:08:22 Epoch 94/500, Training Loss: 1.5593
11:08:23 Epoch 95/500, Training Loss: 1.5576
11:08:23 Epoch 96/500, Training Loss: 1.5534
11:08:24 Epoch 97/500, Training Loss: 1.5517
11:08:25 Epoch 98/500, Training Loss: 1.5479
11:08:25 Epoch 99/500, Training Loss: 1.543
11:08:26 Epoch 100/500, Training Loss: 1.5431
11:08:27 Epoch 101/500, Training Loss: 1.5388
11:08:28 Epoch 102/500, Training Loss: 1.5342
11:08:28 Epoch 103/500, Training Loss: 1.5326
11:08:29 Epoch 104/500, Training Loss: 1.5276
11:08:30 Epoch 105/500, Training Loss: 1.5259
11:08:31 Epoch 106/500, Training Loss: 1.5225
11:08:31 Epoch 107/500, Training Loss: 1.517
11:08:32 Epoch 108/500, Training Loss: 1.5177
11:08:33 Epoch 109/500, Training Loss: 1.5135
11:08:34 Epoch 110/500, Training Loss: 1.5079
11:08:34 Epoch 111/500, Training Loss: 1.5069
11:08:35 Epoch 112/500, Training Loss: 1.5019
11:08:36 Epoch 113/500, Training Loss: 1.4994
11:08:37 Epoch 114/500, Training Loss: 1.4973
11:08:37 Epoch 115/500, Training Loss: 1.4925
11:08:38 Epoch 116/500, Training Loss: 1.4927
11:08:39 Epoch 117/500, Training Loss: 1.4886
11:08:40 Epoch 118/500, Training Loss: 1.4821
11:08:41 Epoch 119/500, Training Loss: 1.4794
11:08:41 Epoch 120/500, Training Loss: 1.4738
11:08:42 Epoch 121/500, Training Loss: 1.4717
11:08:43 Epoch 122/500, Training Loss: 1.4694
11:08:43 Epoch 123/500, Training Loss: 1.4654
11:08:44 Epoch 124/500, Training Loss: 1.4648
11:08:45 Epoch 125/500, Training Loss: 1.4604
11:08:46 Epoch 126/500, Training Loss: 1.4537
11:08:46 Epoch 127/500, Training Loss: 1.4514
11:08:47 Epoch 128/500, Training Loss: 1.447
11:08:48 Epoch 129/500, Training Loss: 1.4445
11:08:49 Epoch 130/500, Training Loss: 1.4427
11:08:50 Epoch 131/500, Training Loss: 1.4368
11:08:51 Epoch 132/500, Training Loss: 1.4369
11:08:51 Epoch 133/500, Training Loss: 1.4329
11:08:52 Epoch 134/500, Training Loss: 1.4275
11:08:53 Epoch 135/500, Training Loss: 1.4243
11:08:54 Epoch 136/500, Training Loss: 1.4178
11:08:54 Epoch 137/500, Training Loss: 1.4143
11:08:55 Epoch 138/500, Training Loss: 1.4125
11:08:56 Epoch 139/500, Training Loss: 1.4082
11:08:57 Epoch 140/500, Training Loss: 1.4068
11:08:57 Epoch 141/500, Training Loss: 1.4029
11:08:58 Epoch 142/500, Training Loss: 1.3966
11:08:59 Epoch 143/500, Training Loss: 1.3938
11:09:00 Epoch 144/500, Training Loss: 1.3877
11:09:01 Epoch 145/500, Training Loss: 1.3841
11:09:01 Epoch 146/500, Training Loss: 1.383
11:09:02 Epoch 147/500, Training Loss: 1.3796
11:09:03 Epoch 148/500, Training Loss: 1.3781
11:09:04 Epoch 149/500, Training Loss: 1.3742
11:09:05 Epoch 150/500, Training Loss: 1.3669
11:09:05 Epoch 151/500, Training Loss: 1.3624
11:09:06 Epoch 152/500, Training Loss: 1.3574
11:09:07 Epoch 153/500, Training Loss: 1.3541
11:09:08 Epoch 154/500, Training Loss: 1.3542
11:09:08 Epoch 155/500, Training Loss: 1.3501
11:09:09 Epoch 156/500, Training Loss: 1.3478
11:09:10 Epoch 157/500, Training Loss: 1.346
11:09:11 Epoch 158/500, Training Loss: 1.3373
11:09:12 Epoch 159/500, Training Loss: 1.333
11:09:12 Epoch 160/500, Training Loss: 1.3272
11:09:13 Epoch 161/500, Training Loss: 1.3261
11:09:14 Epoch 162/500, Training Loss: 1.3247
11:09:15 Epoch 163/500, Training Loss: 1.3206
11:09:15 Epoch 164/500, Training Loss: 1.3165
11:09:16 Epoch 165/500, Training Loss: 1.3104
11:09:17 Epoch 166/500, Training Loss: 1.3062
11:09:18 Epoch 167/500, Training Loss: 1.3027
11:09:18 Epoch 168/500, Training Loss: 1.2989
11:09:19 Epoch 169/500, Training Loss: 1.297
11:09:20 Epoch 170/500, Training Loss: 1.2973
11:09:21 Epoch 171/500, Training Loss: 1.289
11:09:22 Epoch 172/500, Training Loss: 1.2858
11:09:22 Epoch 173/500, Training Loss: 1.2852
11:09:23 Epoch 174/500, Training Loss: 1.2781
11:09:24 Epoch 175/500, Training Loss: 1.2749
11:09:25 Epoch 176/500, Training Loss: 1.2712
11:09:25 Epoch 177/500, Training Loss: 1.2686
11:09:26 Epoch 178/500, Training Loss: 1.2658
11:09:27 Epoch 179/500, Training Loss: 1.2611
11:09:27 Epoch 180/500, Training Loss: 1.2603
11:09:28 Epoch 181/500, Training Loss: 1.2605
11:09:29 Epoch 182/500, Training Loss: 1.2492
11:09:30 Epoch 183/500, Training Loss: 1.2443
11:09:30 Epoch 184/500, Training Loss: 1.2413
11:09:31 Epoch 185/500, Training Loss: 1.2385
11:09:32 Epoch 186/500, Training Loss: 1.2384
11:09:33 Epoch 187/500, Training Loss: 1.2348
11:09:34 Epoch 188/500, Training Loss: 1.2346
11:09:34 Epoch 189/500, Training Loss: 1.2254
11:09:35 Epoch 190/500, Training Loss: 1.2163
11:09:36 Epoch 191/500, Training Loss: 1.2132
11:09:37 Epoch 192/500, Training Loss: 1.213
11:09:38 Epoch 193/500, Training Loss: 1.2138
11:09:38 Epoch 194/500, Training Loss: 1.213
11:09:39 Epoch 195/500, Training Loss: 1.2073
11:09:40 Epoch 196/500, Training Loss: 1.2085
11:09:41 Epoch 197/500, Training Loss: 1.2045
11:09:41 Epoch 198/500, Training Loss: 1.1934
11:09:42 Epoch 199/500, Training Loss: 1.1882
11:09:43 Epoch 200/500, Training Loss: 1.184
11:09:44 Epoch 201/500, Training Loss: 1.1842
11:09:44 Epoch 202/500, Training Loss: 1.1916
11:09:45 Epoch 203/500, Training Loss: 1.1839
11:09:46 Epoch 204/500, Training Loss: 1.1764
11:09:47 Epoch 205/500, Training Loss: 1.1753
11:09:47 Epoch 206/500, Training Loss: 1.1729
11:09:48 Epoch 207/500, Training Loss: 1.1668
11:09:49 Epoch 208/500, Training Loss: 1.1638
11:09:50 Epoch 209/500, Training Loss: 1.166
11:09:51 Epoch 210/500, Training Loss: 1.1649
11:09:51 Epoch 211/500, Training Loss: 1.1533
11:09:52 Epoch 212/500, Training Loss: 1.1482
11:09:53 Epoch 213/500, Training Loss: 1.1458
11:09:54 Epoch 214/500, Training Loss: 1.1456
11:09:54 Epoch 215/500, Training Loss: 1.1463
11:09:55 Epoch 216/500, Training Loss: 1.1493
11:09:56 Epoch 217/500, Training Loss: 1.1494
11:09:56 Epoch 218/500, Training Loss: 1.1354
11:09:57 Epoch 219/500, Training Loss: 1.1302
11:09:58 Epoch 220/500, Training Loss: 1.1332
11:09:59 Epoch 221/500, Training Loss: 1.1281
11:10:00 Epoch 222/500, Training Loss: 1.1207
11:10:00 Epoch 223/500, Training Loss: 1.1222
11:10:01 Epoch 224/500, Training Loss: 1.1221
11:10:02 Epoch 225/500, Training Loss: 1.114
11:10:03 Epoch 226/500, Training Loss: 1.1112
11:10:03 Epoch 227/500, Training Loss: 1.1147
11:10:04 Epoch 228/500, Training Loss: 1.1085
11:10:05 Epoch 229/500, Training Loss: 1.0996
11:10:06 Epoch 230/500, Training Loss: 1.1007
11:10:06 Epoch 231/500, Training Loss: 1.11
11:10:07 Epoch 232/500, Training Loss: 1.1025
11:10:08 Epoch 233/500, Training Loss: 1.092
11:10:09 Epoch 234/500, Training Loss: 1.0838
11:10:10 Epoch 235/500, Training Loss: 1.0814
11:10:10 Epoch 236/500, Training Loss: 1.0857
11:10:11 Epoch 237/500, Training Loss: 1.1022
11:10:12 Epoch 238/500, Training Loss: 1.1109
11:10:13 Epoch 239/500, Training Loss: 1.1146
11:10:13 Epoch 240/500, Training Loss: 1.1444
11:10:13 Early stopping at epoch 240 with best training loss: 1.0814
11:10:13 Model training complete and saved --------------------------------

11:10:13 Testing model --------------------------------

11:10:13 Test loss on 2020 reconstructions: 1.9081
11:10:13 Model testing complete --------------------------------

11:10:13 Model testing complete --------------------------------

11:10:13 Fold 6/6: --------------------------------

11:10:13 Training model --------------------------------

11:10:14 Epoch 1/500, Training Loss: 17.7564
11:10:15 Epoch 2/500, Training Loss: 13.4809
11:10:16 Epoch 3/500, Training Loss: 8.3899
11:10:17 Epoch 4/500, Training Loss: 5.0447
11:10:17 Epoch 5/500, Training Loss: 4.1839
11:10:18 Epoch 6/500, Training Loss: 3.6315
11:10:19 Epoch 7/500, Training Loss: 3.4749
11:10:20 Epoch 8/500, Training Loss: 2.9466
11:10:21 Epoch 9/500, Training Loss: 2.77
11:10:21 Epoch 10/500, Training Loss: 2.7556
11:10:22 Epoch 11/500, Training Loss: 2.693
11:10:23 Epoch 12/500, Training Loss: 2.5728
11:10:24 Epoch 13/500, Training Loss: 2.5025
11:10:24 Epoch 14/500, Training Loss: 2.4922
11:10:25 Epoch 15/500, Training Loss: 2.4847
11:10:26 Epoch 16/500, Training Loss: 2.4291
11:10:26 Epoch 17/500, Training Loss: 2.3981
11:10:27 Epoch 18/500, Training Loss: 2.3961
11:10:28 Epoch 19/500, Training Loss: 2.3827
11:10:29 Epoch 20/500, Training Loss: 2.3601
11:10:30 Epoch 21/500, Training Loss: 2.3376
11:10:30 Epoch 22/500, Training Loss: 2.3356
11:10:31 Epoch 23/500, Training Loss: 2.3249
11:10:32 Epoch 24/500, Training Loss: 2.3135
11:10:32 Epoch 25/500, Training Loss: 2.2976
11:10:33 Epoch 26/500, Training Loss: 2.2966
11:10:34 Epoch 27/500, Training Loss: 2.284
11:10:35 Epoch 28/500, Training Loss: 2.2818
11:10:36 Epoch 29/500, Training Loss: 2.2634
11:10:36 Epoch 30/500, Training Loss: 2.2681
11:10:37 Epoch 31/500, Training Loss: 2.2515
11:10:38 Epoch 32/500, Training Loss: 2.2503
11:10:39 Epoch 33/500, Training Loss: 2.2361
11:10:39 Epoch 34/500, Training Loss: 2.24
11:10:40 Epoch 35/500, Training Loss: 2.2219
11:10:41 Epoch 36/500, Training Loss: 2.2279
11:10:42 Epoch 37/500, Training Loss: 2.2106
11:10:42 Epoch 38/500, Training Loss: 2.2121
11:10:43 Epoch 39/500, Training Loss: 2.1992
11:10:44 Epoch 40/500, Training Loss: 2.2007
11:10:45 Epoch 41/500, Training Loss: 2.1867
11:10:45 Epoch 42/500, Training Loss: 2.1893
11:10:46 Epoch 43/500, Training Loss: 2.1738
11:10:47 Epoch 44/500, Training Loss: 2.1772
11:10:47 Epoch 45/500, Training Loss: 2.1631
11:10:48 Epoch 46/500, Training Loss: 2.1663
11:10:49 Epoch 47/500, Training Loss: 2.1518
11:10:50 Epoch 48/500, Training Loss: 2.1547
11:10:51 Epoch 49/500, Training Loss: 2.1402
11:10:51 Epoch 50/500, Training Loss: 2.1432
11:10:52 Epoch 51/500, Training Loss: 2.1303
11:10:53 Epoch 52/500, Training Loss: 2.1332
11:10:54 Epoch 53/500, Training Loss: 2.1186
11:10:54 Epoch 54/500, Training Loss: 2.1228
11:10:55 Epoch 55/500, Training Loss: 2.1083
11:10:56 Epoch 56/500, Training Loss: 2.1127
11:10:57 Epoch 57/500, Training Loss: 2.0958
11:10:57 Epoch 58/500, Training Loss: 2.104
11:10:58 Epoch 59/500, Training Loss: 2.0874
11:10:59 Epoch 60/500, Training Loss: 2.0899
11:11:00 Epoch 61/500, Training Loss: 2.0794
11:11:00 Epoch 62/500, Training Loss: 2.0755
11:11:01 Epoch 63/500, Training Loss: 2.0687
11:11:02 Epoch 64/500, Training Loss: 2.0675
11:11:03 Epoch 65/500, Training Loss: 2.0596
11:11:04 Epoch 66/500, Training Loss: 2.0557
11:11:04 Epoch 67/500, Training Loss: 2.0519
11:11:05 Epoch 68/500, Training Loss: 2.0435
11:11:06 Epoch 69/500, Training Loss: 2.0441
11:11:07 Epoch 70/500, Training Loss: 2.0342
11:11:07 Epoch 71/500, Training Loss: 2.0325
11:11:08 Epoch 72/500, Training Loss: 2.0283
11:11:09 Epoch 73/500, Training Loss: 2.0194
11:11:10 Epoch 74/500, Training Loss: 2.0225
11:11:10 Epoch 75/500, Training Loss: 2.0114
11:11:11 Epoch 76/500, Training Loss: 2.0103
11:11:12 Epoch 77/500, Training Loss: 2.0049
11:11:13 Epoch 78/500, Training Loss: 1.9993
11:11:13 Epoch 79/500, Training Loss: 1.9969
11:11:14 Epoch 80/500, Training Loss: 1.9904
11:11:15 Epoch 81/500, Training Loss: 1.9867
11:11:15 Epoch 82/500, Training Loss: 1.9829
11:11:16 Epoch 83/500, Training Loss: 1.9787
11:11:17 Epoch 84/500, Training Loss: 1.9757
11:11:18 Epoch 85/500, Training Loss: 1.9692
11:11:18 Epoch 86/500, Training Loss: 1.9694
11:11:19 Epoch 87/500, Training Loss: 1.962
11:11:20 Epoch 88/500, Training Loss: 1.9585
11:11:21 Epoch 89/500, Training Loss: 1.9567
11:11:21 Epoch 90/500, Training Loss: 1.9496
11:11:22 Epoch 91/500, Training Loss: 1.9485
11:11:23 Epoch 92/500, Training Loss: 1.9448
11:11:24 Epoch 93/500, Training Loss: 1.9389
11:11:24 Epoch 94/500, Training Loss: 1.9368
11:11:25 Epoch 95/500, Training Loss: 1.9339
11:11:26 Epoch 96/500, Training Loss: 1.9289
11:11:27 Epoch 97/500, Training Loss: 1.9274
11:11:27 Epoch 98/500, Training Loss: 1.9233
11:11:28 Epoch 99/500, Training Loss: 1.9165
11:11:29 Epoch 100/500, Training Loss: 1.9179
11:11:30 Epoch 101/500, Training Loss: 1.9135
11:11:30 Epoch 102/500, Training Loss: 1.9079
11:11:31 Epoch 103/500, Training Loss: 1.9098
11:11:32 Epoch 104/500, Training Loss: 1.9025
11:11:32 Epoch 105/500, Training Loss: 1.9014
11:11:33 Epoch 106/500, Training Loss: 1.9001
11:11:34 Epoch 107/500, Training Loss: 1.8928
11:11:35 Epoch 108/500, Training Loss: 1.8954
11:11:36 Epoch 109/500, Training Loss: 1.8886
11:11:36 Epoch 110/500, Training Loss: 1.8855
11:11:37 Epoch 111/500, Training Loss: 1.8823
11:11:38 Epoch 112/500, Training Loss: 1.8777
11:11:39 Epoch 113/500, Training Loss: 1.875
11:11:39 Epoch 114/500, Training Loss: 1.8732
11:11:40 Epoch 115/500, Training Loss: 1.868
11:11:41 Epoch 116/500, Training Loss: 1.8675
11:11:42 Epoch 117/500, Training Loss: 1.8651
11:11:42 Epoch 118/500, Training Loss: 1.8585
11:11:43 Epoch 119/500, Training Loss: 1.8603
11:11:44 Epoch 120/500, Training Loss: 1.8574
11:11:45 Epoch 121/500, Training Loss: 1.8509
11:11:45 Epoch 122/500, Training Loss: 1.8521
11:11:46 Epoch 123/500, Training Loss: 1.8489
11:11:47 Epoch 124/500, Training Loss: 1.8425
11:11:48 Epoch 125/500, Training Loss: 1.8446
11:11:48 Epoch 126/500, Training Loss: 1.839
11:11:49 Epoch 127/500, Training Loss: 1.8394
11:11:50 Epoch 128/500, Training Loss: 1.8358
11:11:51 Epoch 129/500, Training Loss: 1.8293
11:11:51 Epoch 130/500, Training Loss: 1.8296
11:11:52 Epoch 131/500, Training Loss: 1.8257
11:11:53 Epoch 132/500, Training Loss: 1.8212
11:11:54 Epoch 133/500, Training Loss: 1.8209
11:11:55 Epoch 134/500, Training Loss: 1.8164
11:11:55 Epoch 135/500, Training Loss: 1.8128
11:11:56 Epoch 136/500, Training Loss: 1.814
11:11:57 Epoch 137/500, Training Loss: 1.8068
11:11:58 Epoch 138/500, Training Loss: 1.8062
11:11:58 Epoch 139/500, Training Loss: 1.8044
11:11:59 Epoch 140/500, Training Loss: 1.7974
11:12:00 Epoch 141/500, Training Loss: 1.7971
11:12:01 Epoch 142/500, Training Loss: 1.7962
11:12:02 Epoch 143/500, Training Loss: 1.7886
11:12:02 Epoch 144/500, Training Loss: 1.7884
11:12:03 Epoch 145/500, Training Loss: 1.787
11:12:04 Epoch 146/500, Training Loss: 1.78
11:12:05 Epoch 147/500, Training Loss: 1.7799
11:12:06 Epoch 148/500, Training Loss: 1.7779
11:12:06 Epoch 149/500, Training Loss: 1.7715
11:12:07 Epoch 150/500, Training Loss: 1.7722
11:12:08 Epoch 151/500, Training Loss: 1.769
11:12:09 Epoch 152/500, Training Loss: 1.7628
11:12:09 Epoch 153/500, Training Loss: 1.7642
11:12:10 Epoch 154/500, Training Loss: 1.7599
11:12:11 Epoch 155/500, Training Loss: 1.756
11:12:12 Epoch 156/500, Training Loss: 1.7568
11:12:12 Epoch 157/500, Training Loss: 1.7516
11:12:13 Epoch 158/500, Training Loss: 1.7465
11:12:14 Epoch 159/500, Training Loss: 1.7468
11:12:15 Epoch 160/500, Training Loss: 1.741
11:12:15 Epoch 161/500, Training Loss: 1.737
11:12:16 Epoch 162/500, Training Loss: 1.7382
11:12:17 Epoch 163/500, Training Loss: 1.7325
11:12:18 Epoch 164/500, Training Loss: 1.7295
11:12:18 Epoch 165/500, Training Loss: 1.7302
11:12:19 Epoch 166/500, Training Loss: 1.7247
11:12:20 Epoch 167/500, Training Loss: 1.7201
11:12:21 Epoch 168/500, Training Loss: 1.7233
11:12:22 Epoch 169/500, Training Loss: 1.7159
11:12:22 Epoch 170/500, Training Loss: 1.7131
11:12:23 Epoch 171/500, Training Loss: 1.7143
11:12:24 Epoch 172/500, Training Loss: 1.706
11:12:25 Epoch 173/500, Training Loss: 1.7032
11:12:25 Epoch 174/500, Training Loss: 1.705
11:12:26 Epoch 175/500, Training Loss: 1.6969
11:12:27 Epoch 176/500, Training Loss: 1.6942
11:12:28 Epoch 177/500, Training Loss: 1.6955
11:12:28 Epoch 178/500, Training Loss: 1.6877
11:12:29 Epoch 179/500, Training Loss: 1.6827
11:12:30 Epoch 180/500, Training Loss: 1.6848
11:12:31 Epoch 181/500, Training Loss: 1.681
11:12:31 Epoch 182/500, Training Loss: 1.6751
11:12:32 Epoch 183/500, Training Loss: 1.6791
11:12:33 Epoch 184/500, Training Loss: 1.6693
11:12:34 Epoch 185/500, Training Loss: 1.6661
11:12:34 Epoch 186/500, Training Loss: 1.6676
11:12:35 Epoch 187/500, Training Loss: 1.6614
11:12:36 Epoch 188/500, Training Loss: 1.655
11:12:36 Epoch 189/500, Training Loss: 1.6584
11:12:37 Epoch 190/500, Training Loss: 1.654
11:12:38 Epoch 191/500, Training Loss: 1.6484
11:12:39 Epoch 192/500, Training Loss: 1.6504
11:12:40 Epoch 193/500, Training Loss: 1.643
11:12:40 Epoch 194/500, Training Loss: 1.6376
11:12:41 Epoch 195/500, Training Loss: 1.6412
11:12:42 Epoch 196/500, Training Loss: 1.6353
11:12:43 Epoch 197/500, Training Loss: 1.6289
11:12:43 Epoch 198/500, Training Loss: 1.6324
11:12:44 Epoch 199/500, Training Loss: 1.6274
11:12:45 Epoch 200/500, Training Loss: 1.6189
11:12:46 Epoch 201/500, Training Loss: 1.6213
11:12:46 Epoch 202/500, Training Loss: 1.6163
11:12:47 Epoch 203/500, Training Loss: 1.6079
11:12:48 Epoch 204/500, Training Loss: 1.6116
11:12:49 Epoch 205/500, Training Loss: 1.6126
11:12:49 Epoch 206/500, Training Loss: 1.6018
11:12:50 Epoch 207/500, Training Loss: 1.6048
11:12:51 Epoch 208/500, Training Loss: 1.6006
11:12:52 Epoch 209/500, Training Loss: 1.5906
11:12:52 Epoch 210/500, Training Loss: 1.5943
11:12:53 Epoch 211/500, Training Loss: 1.5937
11:12:54 Epoch 212/500, Training Loss: 1.5809
11:12:54 Epoch 213/500, Training Loss: 1.5839
11:12:55 Epoch 214/500, Training Loss: 1.5863
11:12:56 Epoch 215/500, Training Loss: 1.573
11:12:57 Epoch 216/500, Training Loss: 1.5729
11:12:57 Epoch 217/500, Training Loss: 1.5746
11:12:58 Epoch 218/500, Training Loss: 1.5634
11:12:59 Epoch 219/500, Training Loss: 1.5638
11:13:00 Epoch 220/500, Training Loss: 1.5681
11:13:01 Epoch 221/500, Training Loss: 1.5548
11:13:01 Epoch 222/500, Training Loss: 1.5541
11:13:02 Epoch 223/500, Training Loss: 1.5552
11:13:03 Epoch 224/500, Training Loss: 1.5465
11:13:04 Epoch 225/500, Training Loss: 1.5461
11:13:04 Epoch 226/500, Training Loss: 1.5476
11:13:05 Epoch 227/500, Training Loss: 1.5403
11:13:06 Epoch 228/500, Training Loss: 1.5338
11:13:07 Epoch 229/500, Training Loss: 1.538
11:13:07 Epoch 230/500, Training Loss: 1.5377
11:13:08 Epoch 231/500, Training Loss: 1.5261
11:13:09 Epoch 232/500, Training Loss: 1.529
11:13:10 Epoch 233/500, Training Loss: 1.5265
11:13:11 Epoch 234/500, Training Loss: 1.5151
11:13:11 Epoch 235/500, Training Loss: 1.5162
11:13:12 Epoch 236/500, Training Loss: 1.5167
11:13:13 Epoch 237/500, Training Loss: 1.5054
11:13:14 Epoch 238/500, Training Loss: 1.5082
11:13:14 Epoch 239/500, Training Loss: 1.512
11:13:15 Epoch 240/500, Training Loss: 1.499
11:13:16 Epoch 241/500, Training Loss: 1.499
11:13:17 Epoch 242/500, Training Loss: 1.5005
11:13:17 Epoch 243/500, Training Loss: 1.4898
11:13:18 Epoch 244/500, Training Loss: 1.4903
11:13:19 Epoch 245/500, Training Loss: 1.4938
11:13:20 Epoch 246/500, Training Loss: 1.4829
11:13:20 Epoch 247/500, Training Loss: 1.4812
11:13:21 Epoch 248/500, Training Loss: 1.4834
11:13:22 Epoch 249/500, Training Loss: 1.4741
11:13:23 Epoch 250/500, Training Loss: 1.4678
11:13:23 Epoch 251/500, Training Loss: 1.4699
11:13:24 Epoch 252/500, Training Loss: 1.4724
11:13:25 Epoch 253/500, Training Loss: 1.4601
11:13:26 Epoch 254/500, Training Loss: 1.4642
11:13:26 Epoch 255/500, Training Loss: 1.4656
11:13:27 Epoch 256/500, Training Loss: 1.4529
11:13:28 Epoch 257/500, Training Loss: 1.4529
11:13:29 Epoch 258/500, Training Loss: 1.4561
11:13:30 Epoch 259/500, Training Loss: 1.4459
11:13:31 Epoch 260/500, Training Loss: 1.4432
11:13:31 Epoch 261/500, Training Loss: 1.4457
11:13:32 Epoch 262/500, Training Loss: 1.4436
11:13:33 Epoch 263/500, Training Loss: 1.4319
11:13:34 Epoch 264/500, Training Loss: 1.4361
11:13:35 Epoch 265/500, Training Loss: 1.4382
11:13:35 Epoch 266/500, Training Loss: 1.4267
11:13:36 Epoch 267/500, Training Loss: 1.4248
11:13:37 Epoch 268/500, Training Loss: 1.4271
11:13:38 Epoch 269/500, Training Loss: 1.4211
11:13:38 Epoch 270/500, Training Loss: 1.4143
11:13:39 Epoch 271/500, Training Loss: 1.4181
11:13:40 Epoch 272/500, Training Loss: 1.4207
11:13:41 Epoch 273/500, Training Loss: 1.4084
11:13:42 Epoch 274/500, Training Loss: 1.4083
11:13:42 Epoch 275/500, Training Loss: 1.4118
11:13:43 Epoch 276/500, Training Loss: 1.4031
11:13:44 Epoch 277/500, Training Loss: 1.3991
11:13:45 Epoch 278/500, Training Loss: 1.3998
11:13:45 Epoch 279/500, Training Loss: 1.399
11:13:46 Epoch 280/500, Training Loss: 1.3884
11:13:47 Epoch 281/500, Training Loss: 1.3935
11:13:48 Epoch 282/500, Training Loss: 1.3987
11:13:48 Epoch 283/500, Training Loss: 1.384
11:13:49 Epoch 284/500, Training Loss: 1.3841
11:13:50 Epoch 285/500, Training Loss: 1.3853
11:13:51 Epoch 286/500, Training Loss: 1.3788
11:13:51 Epoch 287/500, Training Loss: 1.3738
11:13:52 Epoch 288/500, Training Loss: 1.3782
11:13:53 Epoch 289/500, Training Loss: 1.3774
11:13:53 Epoch 290/500, Training Loss: 1.364
11:13:54 Epoch 291/500, Training Loss: 1.3687
11:13:55 Epoch 292/500, Training Loss: 1.3737
11:13:56 Epoch 293/500, Training Loss: 1.3634
11:13:57 Epoch 294/500, Training Loss: 1.3602
11:13:57 Epoch 295/500, Training Loss: 1.3587
11:13:58 Epoch 296/500, Training Loss: 1.3582
11:13:59 Epoch 297/500, Training Loss: 1.3495
11:14:00 Epoch 298/500, Training Loss: 1.3538
11:14:01 Epoch 299/500, Training Loss: 1.358
11:14:01 Epoch 300/500, Training Loss: 1.3451
11:14:02 Epoch 301/500, Training Loss: 1.3426
11:14:03 Epoch 302/500, Training Loss: 1.3424
11:14:03 Epoch 303/500, Training Loss: 1.3406
11:14:04 Epoch 304/500, Training Loss: 1.3343
11:14:05 Epoch 305/500, Training Loss: 1.3427
11:14:06 Epoch 306/500, Training Loss: 1.3446
11:14:06 Epoch 307/500, Training Loss: 1.3305
11:14:07 Epoch 308/500, Training Loss: 1.3283
11:14:08 Epoch 309/500, Training Loss: 1.3276
